Phucanh product,Gearvn product,Fpt product,Gearvn similarity,Fpt similarity
Dell Latitude 7440 42LT744001,Dell Latitude 3520 P108F001 70280538,Dell Inspiron 14 2in1 T7430 i7 1355U,0.5846153846153845,0.46153846153846156
Dell Latitude 7340 42LT734002,Dell Latitude 3520 P108F001 70280538,Dell Vostro V3520 i5 1235U_71030559,0.6153846153846154,0.4375
Dell Latitude 7340 42LT734001,Dell Latitude 3520 P108F001 70280538,Dell Inspiron 14 2in1 T7430 i7 1355U,0.6153846153846154,0.46153846153846156
Lenovo ThinkPad L15 G4,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E15 Gen 4 R5-5625U,0.6551724137931034,0.75
Lenovo ThinkPad L15 G4,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E15 Gen 4 R5-5625U,0.6551724137931034,0.75
Lenovo ThinkPad X1 Carbon Gen 11 21HM009QVN TOUCH,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad X1 Carbon Gen 9 i7-1165G7/20XW00GDVN,0.7058823529411764,0.7326732673267327
Lenovo ThinkPad X13 GEN 4 21EX006MVN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.7777777777777778,0.7058823529411764
Lenovo ThinkPad X13 GEN 4 21EX006GVN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.75,0.7058823529411764
HP ProBook 450 G9 6M0Y4PA,HP Pavilion 15 eg3093TU 8C5L4PA,HP ProBook 440 G10 i7 1360P,0.4642857142857143,0.7307692307692308
HP Omen Gaming Omen Gaming 16-xf0071AX 8W946PA,gaming HP OMEN 16 wf0129TX 8W943PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.525,0.5301204819277108
HP Omen Gaming Omen Gaming 16-xf0070AX 8W945PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5185185185185186,0.5301204819277108
HP ProBook 450 G10 873D2PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.49122807017543857,0.7924528301886793
HP 15 fd0237TU 9Q972PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP 15-fd0237TU i5-1334U,0.49056603773584906,0.6222222222222222
Asus Gaming ROG Strix SCAR 18 G814JIR-N6007W,gaming ASUS ROG Strix G18 G814JIR N6007W,Asus ROG Strix G18 G814JIR-N6007W i9-14900HX,0.7619047619047619,0.7272727272727273
Asus Gaming ROG Strix SCAR 16 G634JZR-NM009W,gaming ASUS ROG Strix SCAR 16 G634JZR NM009W,Asus ROG Strix SCAR 16 G634JZR-NM009W i9-14900HX,0.8409090909090909,0.8043478260869565
HP 240 G10 9H2E1PT,gaming HP VICTUS 15-fb1022AX 94F19PA,HP 240 G10 i3-N305,0.37037037037037035,0.6111111111111112
Lenovo Legion Gaming Pro 7 16IRX9H 83DE001MVN,gaming Lenovo Legion Pro 7 16IRX9H 83DE001MVN,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.8444444444444444,0.6829268292682926
HP ProBook 440 G10 9H8U4PT,HP Pavilion 15 eg3111TU 8U6L8PA,HP ProBook 440 G10 i5 1340P,0.42105263157894735,0.7924528301886793
Asus Vivobook 14 X1404ZA-NK386W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook 14 X1404ZA-NK389W i7-1255U,0.6567164179104478,0.8450704225352113
HP EliteBook 640 G10 873G2PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.47457627118644063,0.6545454545454545
Asus Vivobook 16 X1605VA-MB105W,ASUS Vivobook 16 M1605YA MB303W,Asus Vivobook X1605VA-MB105W i5 1335U,0.7419354838709677,0.8235294117647058
Dell Latitude 3540 71021488,Dell Latitude 3520 P108F001 70280538,Dell Vostro V3520 i5 1235U_71030559,0.7301587301587302,0.4516129032258065
Dell Latitude 3540 71021487,Dell Latitude 3520 P108F001 70280538,Dell Vostro V3520 i5 1235U_71030559,0.6984126984126984,0.4516129032258065
Lenovo V15 G4 IRU 83A1000LVN,Lenovo V14 G4 IRU 83A0000TVN,Lenovo V14 G4 IRU i5 1335U,0.8928571428571429,0.6666666666666667
HP EliteBook 640 G10 873H3PA,ASUS Vivobook 16 M1605YA MB303W,HP ProBook 440 G10 i7 1360P,0.44067796610169496,0.6545454545454545
MSI Gaming Cyborg 15 AI A1VE 053VN,gaming MSI Cyborg 15 AI A1VE 053VN,MSI Gaming Cyborg 15 AI A1VE-053VN Ultra 7 155H,0.8529411764705882,0.8148148148148149
Lenovo ThinkPad E16 GEN 1 21JN00FGVA,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.8611111111111112,0.7647058823529411
Apple Macbook Air MXCU3SA/A,Lenovo Yoga Book 9 13IMU9 83FF001SVN,Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB,0.38095238095238093,0.46376811594202894
Apple Macbook Air 15 MRYU3SA/A Apple M3 8 Core CPU/ 8GB/ 256GB/ 10 core GPU/ 15.3inch/ Midnight,gaming Acer Aspire 5 A515 58GM 53PZ,Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB,0.27692307692307694,0.46715328467153283
Apple Macbook Air 15 MRYT3SA/A Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ 15.3inch/ Starlight,ASUS Expertbook B1 B1402CBA NK1535W,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.2748091603053435,0.4897959183673469
HP EliteBook 1040 G9 6Z982PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.5084745762711864,0.5454545454545454
Acer PREDATOR Helios 300 PH315-55-751DV NH.QFTSV.002,gaming Acer Predator Helios 16 PH16 71 72BV,Acer Aspire 3 A315-59-51X8 i5 1235U,0.4631578947368421,0.45977011494252873
Acer PREDATOR Helios 16 PH16-71-72BV NH.QJRSV.001,gaming Acer Predator Helios 16 PH16 71 72BV,Acer Swift Edge SFA16-41-R3L6 R7 6800U,0.5869565217391304,0.3908045977011494
Acer Gaming Nitro 5 AN515-58-50D2 NH.QHYSV.005,gaming Acer Nitro 5 AN515 58 52SP,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H,0.6075949367088608,0.6153846153846154
Acer Gaming Nitro 16 Phoenix AN16-41-R3SM NH.QLLSV.003,gaming Acer Nitro 16 Phoenix AN16 41 R3SM,Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H,0.6947368421052631,0.48484848484848486
Acer Gaming Nitro 16 Phoenix AN16-41-R76E NH.QLLSV.004,gaming Acer Nitro 16 Phoenix AN16 41 R76E,Acer Nitro Gaming AN515-58-769J i7 12700H,0.6947368421052631,0.4842105263157894
HP Gaming Victus 16-s0078AX 8C5N7PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.7428571428571429,0.8333333333333334
HP EliteBook Dragonfly G4 876F1PA,HP Pavilion 15 eg3111TU 8U6L8PA,HP ProBook 440 G10 i7 1360P,0.40625,0.4666666666666667
HP Pavilion 15-eg3096TU 8C5L7PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP Pavilion 15-eg3095TU i5 1335U,0.9032258064516129,0.7619047619047619
Asus ExpertBook B1500CBA-BQ0249W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook X1502ZA-BQ126W i5 1240P,0.5671641791044777,0.5217391304347826
Asus ExpertBook B1400CBA-EB0677W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook M1605YA-MB303W R7 7730U,0.5970149253731343,0.49275362318840576
HP 240 G10 8F136PA,gaming HP OMEN 16 wf0129TX 8W943PA,HP 240 G10 i3-N305,0.42307692307692313,0.6666666666666667
Asus TUF Gaming FA617NS-N3486W,gaming ASUS TUF Gaming A16 FA617NS N3486W Advantage Edition,Asus TUF Gaming FA507NV-LP046W R7 7735HS,0.5842696629213483,0.6857142857142857
HP Pavilion x360 14-ek1046TU 80R24PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP Pavilion X360 14-ek1047TU i7-1355U,0.6567164179104478,0.7397260273972603
HP Pavilion x360 14-ek1045TU 80R23PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP Pavilion X360 14-ek1047TU i7-1355U,0.6567164179104478,0.7671232876712328
HP 14s ep0110TU 8C5K9PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP 14-ep0112TU i5-1335U,0.5925925925925926,0.6086956521739131
Acer PREDATOR Helios Neo PHN16-71-53M7 NH.QLUSV.005,gaming Acer Predator Helios Neo 16 PHN16 71 53M7,Acer Swift Edge SFA16-41-R3L6 R7 6800U,0.5858585858585859,0.4269662921348315
MSI Gaming Bravo 15 B7ED-010VN,gaming MSI Bravo 15 B7ED 010VN,MSI Gaming Alpha 15 B5EEK-203VN R5 5600H,0.8,0.6285714285714286
Asus Vivobook Slate OLED T3304GA-LQ021WS,Asus Vivobook 15 OLED A1505VA L1201W,Asus Vivobook S3504VA-L1227WS i7 1360P,0.6842105263157895,0.6153846153846154
Asus Vivobook Pro M7600RE-L2044W,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Asus Vivobook Pro K3405VC-KM070W i9 13900H,0.6301369863013699,0.6216216216216216
Asus TUF Gaming FX506HE-HN075W,gaming ASUS TUF Gaming F15 FX506HF HN078W,Asus TUF Gaming FX506HF-HN017W i5 11400H,0.676056338028169,0.8
Acer Gaming Nitro Tiger AN515 58 50EE NH.QFHSV.007,gaming Acer Nitro 5 Tiger AN515 58 50EE,Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H,0.696629213483146,0.5858585858585859
Lenovo ThinkPad P16s G2 21HK0035VN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.8,0.7272727272727273
Lenovo V15 G4 IRU 83A1000BVN,Lenovo V14 G4 IRU 83A0000TVN,Lenovo V14 G4 IRU i5 1335U,0.8928571428571429,0.6666666666666667
HP EliteBook 630 G9 873F2PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.5172413793103448,0.5555555555555556
HP ProBook 450 G10 873D1PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.45614035087719296,0.7924528301886793
HP ProBook 450 G10 873D0PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.45614035087719296,0.8301886792452831
Asus Vivobook X515EA-EJ3948W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook X1404ZA-NK387W i3 1215U,0.625,0.6461538461538461
Asus Vivobook 15 OLED A1505VA-L1113W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook 15 OLED A1505VA-L1113W i5 13500H,0.9444444444444444,0.8780487804878049
Apple Macbook Pro 14 MTL73SA/A,ASUS Vivobook S 14 Flip TN3402YA LZ192W,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB,0.4057971014492754,0.45333333333333337
Apple Macbook Pro 14 MRX73SA/A,ASUS Expertbook B1 B1402CBA NK1535W,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB,0.4,0.45333333333333337
Apple Macbook Pro 16 MRW43SA/A,ASUS Vivobook 16 M1605YA MB303W,MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB,0.42622950819672134,0.45569620253164556
Apple Macbook Pro 16 MRW23SA/A,ASUS Vivobook 16 M1605YA MB303W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.42622950819672134,0.4545454545454546
Apple Macbook Pro 16 MRW63SA/A,ASUS Vivobook 16 M1605YA MB303W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.42622950819672134,0.4545454545454546
Apple Macbook Pro 16 MUW73SA/A,ASUS Vivobook 16 M1605YA MB303W,MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB,0.42622950819672134,0.45569620253164556
Apple Macbook Pro 14 MRX83SA/A,ASUS Expertbook B1 B1402CBA NK1535W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.4,0.4545454545454546
Lenovo Legion Gaming Slim 5 16APH8 82Y9002YVN,gaming Lenovo Legion Slim 5 16APH8 82Y9002YVN,Lenovo IdeaPad Slim 5 16IAH8 i5 12450H,0.8444444444444444,0.6024096385542168
Lenovo Legion Gaming Slim 5 16IRH8 82YA00BSVN,gaming Lenovo Legion Slim 5 16APH8 82Y9002YVN,Lenovo IdeaPad Slim 5 16IAH8 i5 12450H,0.7333333333333334,0.6024096385542168
Lenovo LOQ Gaming 15IRH8 82XV00D5VN,gaming Lenovo LOQ 15IRH8 82XV00Q4VN,Lenovo Gaming LOQ 15IAX9 i5-12450HX,0.7428571428571429,0.5714285714285714
Asus Vivobook X1402ZA-EK083W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook X1404ZA-NK387W i3 1215U,0.625,0.7384615384615385
Asus Vivobook 14 X1404VA-NK124W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook 14 X1404ZA-NK389W i7-1255U,0.6865671641791045,0.7887323943661972
Acer Aspire Gaming A715 76G 5132 NH.QMESV.002,Acer Aspire 7 A715 76 53PJ,Acer Aspire 7 Gaming A715-76G-5806 i5 12450H,0.647887323943662,0.696629213483146
Apple Macbook Air 15 MQKU3SA/A,ASUS Vivobook 16 M1605YA MB303W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.42622950819672134,0.48484848484848486
Asus Vivobook Go 14 E1404FA-NK113W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook E1404FA-NK186W R5 7520U,0.6571428571428571,0.7323943661971831
MSI Prestige 13 Evo A13M-081VN,MSI Summit E14 Evo A12M 211VN,MSI Prestige 14Evo B13M-401VN i5 13500H,0.6101694915254237,0.7536231884057971
MSI Prestige 14 Evo B13M-401VN,MSI Summit E14 Evo A12M 211VN,MSI Prestige 14Evo B13M-401VN i5 13500H,0.6101694915254237,0.8405797101449275
MSI Modern 14 C13M-607VN,MSI Modern 14 C13M 609VN,MSI Modern 14 C13M-458VN i5 1335U,0.9166666666666666,0.736842105263158
HP Gaming Victus 15-fa1087TX 8C5M4PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 15-fb1022AX R5-7535HS,0.5633802816901409,0.7027027027027026
HP Gaming Victus 16-r0127TX 8C5N2PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.6857142857142857,0.6944444444444444
HP 15 fd0084TU 8D737PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP 15-fd0083TU i7 1355U,0.49056603773584906,0.6666666666666667
HP Pavilion 15-eg3097TU 8C5L8PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP Pavilion 15-eg3095TU i5 1335U,0.9032258064516129,0.7619047619047619
Asus Vivobook S 15 OLED BAPE Edition S5504VA-MA291W,Asus Vivobook 15 OLED A1505VA L1201W,Asus Vivobook A15 OLED A1505VA-L1491W i7-13700H,0.6896551724137931,0.6326530612244898
Lenovo V14 G4 IRU 83A0000HVN,Lenovo V14 G4 IRU 83A0000TVN,Lenovo V14 G4 IRU i5 1335U,0.9642857142857143,0.7037037037037037
HP 240 G10 8F140PA,HP Pavilion 15 eg3093TU 8C5L4PA,HP 240 G10 i3-N305,0.44897959183673475,0.6666666666666667
HP 240 G10 8F131PA,gaming HP OMEN 16 wf0129TX 8W943PA,HP 240 G10 i3-N305,0.42307692307692313,0.6666666666666667
HP 240 G10 8F129PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP 240 G10 i3-N305,0.44897959183673475,0.6111111111111112
Asus Vivobook 15 OLED A1505ZA-L1245W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook A15 OLED A1505VA-L1491W i7-13700H,0.8888888888888888,0.7951807228915663
Asus Gaming ROG Zephyrus M16 GU604VI-NM779W,gaming ASUS ROG Zephyrus M16 GU604VI NM779W,Asus ROG Strix SCAR 16 G634JZR-NM009W i9-14900HX,0.8372093023255813,0.48351648351648346
Asus Vivobook Pro 15 OLED K6502VU-MA089W,Asus Vivobook 15 OLED A1505VA L1201W,Asus Vivobook A15 OLED A1505VA-L1491W i7-13700H,0.736842105263158,0.6436781609195402
MSI Modern 14 C13M-612VN,MSI Modern 14 C13M 609VN,MSI Modern 14 C13M-458VN i5 1335U,0.875,0.736842105263158
MSI Modern 14 C13M-610VN,MSI Modern 14 C13M 609VN,MSI Modern 14 C13M-458VN i5 1335U,0.9166666666666666,0.736842105263158
MSI Modern 14 C13M-609VN,MSI Modern 14 C13M 609VN,MSI Modern 14 C13M-458VN i5 1335U,0.9583333333333334,0.736842105263158
MSI Modern 14 C13M-458VN,MSI Modern 15 C13M 438VN,MSI Modern 14 C13M-458VN i5 1335U,0.875,0.8421052631578947
MSI Creator Z17 A12UGS-051VN,gaming MSI Cyborg 15 A12UC 621VN,MSI Creator M16 B13VE-830VN i7 13700H,0.5666666666666667,0.5846153846153845
MSI Creator Z16P B12UGST-044VN,MSI Modern 15 B13M 297VN,MSI Creator M16 B13VE-830VN i7 13700H,0.5185185185185186,0.6268656716417911
MSI Creator Z16 A12UET-025VN,gaming MSI Cyborg 15 A12UC 621VN,MSI Creator M16 B13VE-830VN i7 13700H,0.5666666666666667,0.6461538461538461
LG Gram 2023 17ZD90R-G.AX73A5,LG Gram 2023 17Z90R GAH78A5,LG Gram 14T90R-G.AH55A5 i5 1340P,0.8571428571428572,0.5901639344262295
LG Gram 2023 Ultra Slim 16Z90RS-G.AH54A5,LG Gram Ultra Slim 15Z90RT GAH55A5,LG Gram 14T90R-G.AH55A5 i5 1340P,0.8108108108108107,0.5555555555555556
MSI Gaming Vector GP77 13VG-043VN,gaming MSI Vector GP78HX 13VI 476VN,MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX,0.6764705882352942,0.575
MSI Gaming Crosshair 17 A12UEZ-272VN,Gaming MSI Cyborg 15 A12UCX 281VN,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,0.5797101449275363,0.6329113924050633
MSI Gaming Katana 15 B13VEK-252VN,gaming MSI Katana 15 B13VEK 252VN,MSI Gaming Katana 15 B13VFK-676VN i7 13620H,0.8181818181818181,0.7631578947368421
Asus Vivobook Pro K3405VC-KM006W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook Pro K3405VC-KM070W i9 13900H,0.6176470588235294,0.8378378378378378
Asus Gaming ROG Strix SCAR 15 G533ZM-LN2210W,gaming ASUS ROG Strix SCAR 15 G533ZS LN036W,Asus ROG Strix SCAR 16 G634JZR-NM009W i9-14900HX,0.7586206896551724,0.6304347826086957
Microsoft Surface Pro 9,gaming Acer Predator Helios 16 PH16 72 95ZM,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.33333333333333337,0.33333333333333337
Acer Gaming  Nitro17 Phoenix AN17-51-50B9 NH.QK5SV.001,gaming Acer Nitro 17 Phoenix AN17 51 50B9,Acer Nitro Gaming AN515-57-5669 i5 11400H,0.6947368421052631,0.5263157894736843
Acer PREDATOR Helios 18 PH18-71-94SJ NH.QKRSV.002,gaming Acer Predator Helios 18 PH18 72 908N,Acer Aspire 3 A315-510P-34XZ i3 N305,0.5217391304347826,0.4
Acer PREDATOR Helios 16 PH16-71-94N1 NH.QJSSV.002,gaming Acer Predator Helios 16 PH16 71 72BV,Acer Aspire 3 A315-510P-34XZ i3 N305,0.5434782608695652,0.4
Asus Vivobook Pro 16X OLED N7600ZE-L2010W,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Asus Vivobook 15 OLED A1505VA-L1113W i5 13500H,0.8780487804878049,0.5977011494252873
Asus Vivobook Pro 14X OLED N7401ZE-M9028W,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Asus Vivobook Pro K3405ZF-KM184W i5-12500H,0.7073170731707317,0.6024096385542168
Asus Pro Art Studio 16 OLED W7600Z3A-L2048W,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.5714285714285714,0.4772727272727273
Asus Zenbook Pro 14 Duo UX8402ZE-M3074W,ASUS Zenbook Duo OLED UX8406MA PZ307W,Asus Zenbook 14 Duo OLED UX8406MA-PZ307W U7-155H,0.631578947368421,0.6896551724137931
Asus Gaming ROG Flow X16 GV601VV-NL016W,gaming ASUS ROG Strix G16 G614JVR N4141W,Asus TUF Gaming FX507VV-LP181W i7-13620H,0.5316455696202531,0.5316455696202531
Asus Gaming ROG Strix SCAR 17 G733PZ-LL980W,gaming ASUS ROG Strix SCAR 15 G533ZS LN036W,Asus ROG Strix SCAR 16 G634JZR-NM009W i9-14900HX,0.6976744186046512,0.6153846153846154
Asus Gaming ROG Zephyrus G16 GU603VU-N3898W,gaming ASUS ROG Zephyrus G16 GU605MV QR135W,Asus ROG Strix SCAR 16 G634JZR-NM009W i9-14900HX,0.6976744186046512,0.46153846153846156
Asus Gaming ROG Strix G16 G614JU-N3135W,gaming ASUS ROG Strix G16 G614JVR N4141W,Asus ROG Strix G18 G814JIR-N6007W i9-14900HX,0.7088607594936709,0.6024096385542168
Asus Gaming ROG Strix G18 G814JI-N6063W,gaming ASUS ROG Strix G18 G814JI N6063W,Asus ROG Strix G18 G814JIR-N6007W i9-14900HX,0.8205128205128205,0.7228915662650602
MSI Gaming Katana GF66 12UDK-684VN,gaming MSI GF63 12UCX 841VN,MSI Gaming Katana 15 B13VFK-676VN i7 13620H,0.5901639344262295,0.6493506493506493
Microsoft Surface Pro 8 Core i5-1145G7/ 8GB/ 256Gb/ Win 11 Pro/ 13 Touch-  Platinum,gaming Acer Nitro 5 Tiger AN515 58 5193,Macbook Air M3 15 2024 8CPU 10GPU/8GB/256GB,0.3278688524590164,0.3492063492063492
Microsoft Surface Pro 8,Acer Swift X14 SFX14 71G 78SY,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.34615384615384615,0.33333333333333337
Microsoft Surface Pro 7 Plus,Acer Aspire 7 A715 76 53PJ,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.37037037037037035,0.33766233766233766
Chuột không dây Microsoft Surface Arc Mouse - Blue,gaming Acer Predator Helios 16 PH16 71 72BV,HP Gaming Victus 16-e1104AX R7 6800H,0.3191489361702128,0.27586206896551724
Asus Vivobook S533EA-BN462W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook E1404FA-NK186W R5 7520U,0.6031746031746033,0.625
Gigabyte Gaming G6 KF H2VN854KH,gaming Gigabyte G6 KF H3VN853SH,Gigabyte Gaming G6 KF-H3VN853SH i7-13620H,0.6774193548387097,0.75
Apple Macbook Air Apple M3 8 Core CPU/ 16GB/ 256GB/ 8 core GPU/ Space Gray,Acer Aspire 5 A514 56P 562P,Macbook Air M2 13 2022 8CPU 10GPU/16GB/256GB,0.3168316831683168,0.5254237288135593
HP EliteBook 630 G10 873F2PA,HP Pavilion 15 eg3091TU 8C5L2PA,HP ProBook 440 G10 i7 1360P,0.5084745762711864,0.6181818181818182
Microsoft Surface Pro 9,gaming Acer Predator Helios 16 PH16 72 95ZM,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.33333333333333337,0.33333333333333337
Microsoft Surface Pro 9,gaming Acer Predator Helios 16 PH16 72 95ZM,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.33333333333333337,0.33333333333333337
Microsoft Surface Pro 8,Acer Swift X14 SFX14 71G 78SY,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.34615384615384615,0.33333333333333337
Microsoft Surface Pro 8 Core i5-1145G7/ 16GB/ 256Gb/ Win 11 Pro/ 13 Touch -  Platinum,gaming Acer Nitro 5 Tiger AN515 58 5193,MSI Summit E14Evo A12M-211VN i7-1280P/16GB/512GB/14FHD/Win11_Túi_Chuột_Đen,0.30645161290322576,0.3647798742138365
Microsoft Surface Go 3,Acer Swift X SFX14 71G 75CV,Acer Swift Go SFG14-41-R19Z R5 7530U,0.36734693877551017,0.3448275862068966
Microsoft Surface Go 3,Acer Swift X SFX14 71G 75CV,Acer Swift Go SFG14-41-R19Z R5 7530U,0.36734693877551017,0.3448275862068966
Microsoft Surface  4,Acer Aspire 5 A514 56P 562P,HP ProBook 440 G10 i5 1340P,0.34042553191489366,0.2978723404255319
Microsoft Surface  4,Acer Aspire 5 A514 56P 562P,HP ProBook 440 G10 i5 1340P,0.34042553191489366,0.2978723404255319
Microsoft Surface Pro 8,Acer Swift X14 SFX14 71G 78SY,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.34615384615384615,0.33333333333333337
Microsoft Surface Pro 7 i5/8G/256Gb  - 256Gb/ 12.3Inch/ Wifi/Bluetooth,gaming Acer Nitro 5 Tiger AN515 58 5193,MacBook Pro 16 2023 M3 Pro 12 CPU/18 GPU/36GB/512GB,0.3119266055045872,0.36363636363636365
Microsoft Surface Pro 8 Core i7-1185G7/ 16GB/ 256Gb/ Win 10 Pro/ 13 Touch -  Platinum,gaming Dell Alienware M15 R7 I7H165W11GR3050Ti,MSI Summit E14Evo A12M-211VN i7-1280P/16GB/512GB/14FHD/Win11_Túi_Chuột_Đen,0.30534351145038163,0.389937106918239
